Year,Month,Day,Hour,Air Temperature,Dew Point Temperature,Sea Level Pressure,Wind Direction,Wind Speed Rate,Sky Condition Total Coverage Code,One Hour Liquid Precipitation Depth,Six Hour Liquid Precipitation Depth
1980,1,3,4,11.7,5.0,1014.5,290,3.0,2,0.0,-999.9
1980,1,3,5,10.6,6.1,1014.8,320,5.1,7,0.0,-999.9
1980,1,3,6,10.6,7.2,1015.5,350,7.2,8,0.0,0.0
1980,1,3,7,8.9,5.0,1016.5,350,6.6,8,0.0,-999.9
1980,1,3,8,8.3,4.4,1017.2,340,7.7,8,0.0,-999.9
1980,1,3,9,7.2,2.8,1018.3,350,8.8,8,0.0,-999.9
1980,1,3,10,6.7,2.2,1019.0,340,9.7,8,0.0,-999.9
1980,1,3,11,5.0,0.6,1019.8,350,9.2,8,0.0,-999.9
1980,1,3,12,5.0,0.0,1020.4,340,8.8,8,0.0,0.0
1980,1,3,13,4.4,-0.5,1021.2,340,7.7,8,0.0,-999.9
1980,1,3,14,3.9,-0.5,1022.2,340,7.7,8,0.0,-999.9
1980,1,3,15,4.4,0.0,1022.8,340,7.7,8,0.0,-999.9
1980,1,3,16,3.9,-1.6,1023.7,350,10.2,8,0.0,-999.9
1980,1,3,17,4.4,-1.0,1024.3,340,9.2,8,0.0,-999.9
1980,1,3,18,4.4,-1.1,1024.0,330,8.8,8,0.0,0.0
1980,1,3,19,5.0,-1.0,1022.9,350,7.7,8,0.0,-999.9
1980,1,3,20,6.1,-1.0,1021.9,340,7.7,7,0.0,-999.9
1980,1,3,21,6.7,-1.1,1021.6,340,7.7,3,0.0,-999.9
1980,1,3,22,7.2,-1.0,1022.3,350,7.2,2,0.0,-999.9
1980,1,3,23,5.6,-2.1,1023.1,320,7.2,2,0.0,-999.9
1980,1,4,0,3.3,-2.8,1023.4,340,4.1,1,0.0,0.0
1980,1,4,1,1.7,-3.2,1023.8,360,3.0,0,0.0,-999.9
1980,1,4,2,1.1,-3.2,1023.8,360,2.5,2,0.0,-999.9
1980,1,4,3,1.1,-3.3,1023.8,-9999,0.0,8,0.0,-999.9
1980,1,4,4,1.7,-2.7,1023.5,0,0.0,8,0.0,-999.9
1980,1,4,5,1.7,-2.7,1023.5,360,1.5,8,0.0,-999.9
1980,1,4,6,1.7,-2.8,1023.5,30,2.6,8,0.0,0.0
1980,1,4,7,1.7,-2.7,1023.2,50,1.5,8,0.0,-999.9
1980,1,4,8,1.7,-2.7,1022.7,0,0.0,8,0.0,-999.9
1980,1,4,9,1.1,-2.8,1022.4,-9999,0.0,8,0.0,-999.9
1980,1,4,10,1.1,-2.7,1022.0,40,1.5,8,0.0,-999.9
1980,1,4,11,1.1,-2.7,1021.8,80,2.5,8,0.0,-999.9
1980,1,4,12,0.6,-2.8,1021.8,50,3.1,8,0.0,0.0
1980,1,4,13,0.6,-3.2,1022.5,30,1.5,8,0.0,-999.9
1980,1,4,14,0.0,-3.2,1023.3,60,1.5,8,0.0,-999.9
1980,1,4,15,0.6,-2.8,1023.6,-9999,0.0,8,0.0,-999.9
1980,1,4,16,1.1,-2.7,1024.4,160,2.0,8,0.0,-999.9
1980,1,4,17,1.7,-2.7,1023.6,200,2.0,8,0.0,-999.9
1980,1,4,18,2.8,-1.7,1022.8,180,2.6,8,0.0,0.0
1980,1,4,19,3.9,-1.0,1022.2,170,1.5,7,0.0,-999.9
1980,1,4,20,5.0,0.0,1020.7,180,2.5,2,0.0,-999.9
1980,1,4,21,6.7,0.6,1020.6,90,2.1,1,0.0,-999.9
1980,1,4,22,6.7,0.0,1020.0,40,2.0,2,0.0,-999.9
1980,1,4,23,6.7,0.0,1020.6,40,2.5,2,0.0,-999.9
1980,1,5,0,3.9,-0.6,1021.1,20,4.1,2,0.0,0.0
1980,1,5,1,2.2,-1.0,1022.6,20,4.1,0,0.0,-999.9
1980,1,5,2,2.2,-0.5,1022.9,20,3.6,2,0.0,-999.9
1980,1,5,3,2.2,-0.6,1023.3,20,4.6,8,0.0,-999.9
1980,1,5,4,2.2,-0.5,1024.0,10,3.6,8,0.0,-999.9
1980,1,5,5,2.2,-0.5,1024.2,30,4.1,8,0.0,-999.9
1980,1,5,6,2.2,-0.6,1024.2,40,3.6,8,0.0,0.0
1980,1,5,7,1.7,-1.6,1024.2,360,3.0,8,0.0,-999.9
1980,1,5,8,1.7,-1.6,1024.6,20,3.6,8,0.0,-999.9
1980,1,5,9,1.1,-2.2,1024.5,40,2.6,8,0.0,-999.9
1980,1,5,10,1.1,-2.1,1024.8,360,2.5,8,0.0,-999.9
1980,1,5,11,0.6,-2.7,1024.5,330,2.0,2,0.0,-999.9
1980,1,5,12,-0.6,-3.9,1025.0,340,2.1,0,0.0,0.0
1980,1,5,13,0.0,-3.2,1026.0,310,1.5,0,0.0,-999.9
1980,1,5,14,-1.0,-3.2,1026.0,350,1.5,2,0.0,-999.9
1980,1,5,15,1.1,-2.2,1026.3,360,2.1,1,0.0,-999.9
1980,1,5,16,2.2,-2.1,1027.0,0,0.0,8,0.0,-999.9
1980,1,5,17,3.3,-2.1,1026.6,0,0.0,8,0.0,-999.9
1980,1,5,18,4.4,-1.1,1026.0,-9999,0.0,6,0.0,0.0
1980,1,5,19,5.6,-0.5,1024.8,50,2.0,7,0.0,-999.9
1980,1,5,20,7.2,0.0,1023.8,0,0.0,7,0.0,-999.9
1980,1,5,21,7.8,0.0,1023.1,60,1.5,6,0.0,-999.9
1980,1,5,22,7.2,0.0,1022.7,70,2.0,8,0.0,-999.9
1980,1,5,23,8.3,0.6,1022.7,0,0.0,8,0.0,-999.9
1980,1,6,0,5.0,0.0,1022.2,60,2.6,6,0.0,0.0
1980,1,6,1,3.9,-0.5,1021.8,110,2.5,2,0.0,-999.9
1980,1,6,2,2.8,-0.5,1021.2,130,2.0,2,0.0,-999.9
1980,1,6,3,3.3,-0.6,1020.8,160,2.1,4,0.0,-999.9
1980,1,6,4,2.8,-0.5,1019.7,150,2.0,7,0.0,-999.9
1980,1,6,5,2.8,0.0,1019.4,130,2.0,7,0.0,-999.9
1980,1,6,6,1.7,-1.1,1019.0,130,2.1,5,0.0,0.0
1980,1,6,7,3.3,0.0,1018.6,170,3.0,2,0.0,-999.9
1980,1,6,8,3.9,0.6,1017.8,180,3.0,0,0.0,-999.9
1980,1,6,9,4.4,1.1,1016.8,170,4.1,0,0.0,-999.9
1980,1,6,10,5.6,3.3,1015.3,180,5.1,8,0.0,-999.9
1980,1,6,11,6.1,5.0,1014.7,190,4.6,8,0.0,-999.9
1980,1,6,12,7.2,6.1,1013.9,190,7.2,8,0.0,-0.1
1980,1,6,13,8.3,7.2,1013.1,190,6.1,8,0.0,-999.9
1980,1,6,14,8.9,7.8,1013.3,190,8.2,8,0.0,-999.9
1980,1,6,15,9.4,8.3,1012.4,180,7.7,8,0.0,-0.1
1980,1,6,16,11.1,10.0,1012.1,200,7.7,8,0.0,-999.9
1980,1,6,17,13.3,11.1,1011.0,200,9.2,8,0.0,-999.9
1980,1,6,18,14.4,11.7,1009.9,200,8.2,8,0.0,0.0
1980,1,6,19,17.8,13.3,1007.6,190,9.2,2,0.0,-999.9
1980,1,6,20,20.6,12.8,1005.8,200,11.3,7,0.0,-999.9
1980,1,6,21,21.1,11.7,1004.8,200,9.3,6,0.0,-999.9
1980,1,6,22,20.0,11.1,1004.5,200,11.3,7,0.0,-999.9
1980,1,6,23,19.4,11.1,1005.8,200,6.1,8,0.0,-999.9
1980,1,7,0,17.8,10.0,1006.8,200,5.2,8,0.0,0.0
1980,1,7,1,16.1,10.0,1006.8,200,6.6,7,0.0,-999.9
1980,1,7,2,16.1,10.0,1006.8,200,5.1,7,0.0,-999.9
1980,1,7,3,12.2,4.4,1010.1,360,7.7,8,0.0,-999.9
1980,1,7,4,8.9,2.2,1012.0,360,12.3,8,0.0,-999.9
1980,1,7,5,5.6,-2.7,1013.8,10,10.2,7,0.0,-999.9
1980,1,7,6,4.4,-5.6,1015.9,360,8.2,8,0.0,0.0
1980,1,7,7,3.3,-8.2,1016.2,360,6.1,2,0.0,-999.9
1980,1,7,8,2.8,-8.8,1016.7,350,6.1,8,0.0,-999.9
1980,1,7,9,1.7,-9.4,1017.6,340,6.7,8,0.0,-999.9
1980,1,7,10,1.1,-9.9,1018.0,350,5.6,8,0.0,-999.9
1980,1,7,12,0.0,-11.7,1019.0,340,5.7,5,0.0,0.0
1980,1,7,13,-0.5,-10.5,1019.8,360,5.1,7,0.0,-999.9
1980,1,7,14,-1.0,-9.9,1020.2,360,4.1,7,0.0,-999.9
1980,1,7,15,0.0,-10.0,1021.3,360,5.7,6,0.0,-999.9
1980,1,7,16,1.1,-9.9,1022.0,360,7.2,7,0.0,-999.9
1980,1,7,17,2.2,-8.8,1021.6,350,5.1,7,0.0,-999.9
1980,1,7,18,2.8,-9.4,1021.4,360,7.2,6,0.0,0.0
1980,1,7,19,4.4,-8.8,1020.3,360,6.6,7,0.0,-999.9
1980,1,7,20,4.4,-8.8,1019.3,350,5.1,7,0.0,-999.9
1980,1,7,21,4.4,-8.9,1019.0,360,4.6,7,0.0,-999.9
1980,1,7,22,5.0,-8.8,1018.7,30,4.6,8,0.0,-999.9
1980,1,7,23,3.3,-8.8,1019.0,30,3.6,8,0.0,-999.9
1980,1,8,0,1.7,-7.8,1019.1,10,2.1,8,0.0,0.0
1980,1,8,1,1.1,-8.2,1019.1,350,2.5,7,0.0,-999.9
1980,1,8,2,0.0,-7.1,1019.6,350,2.0,2,0.0,-999.9
1980,1,8,3,0.6,-8.3,1019.8,360,3.1,5,0.0,-999.9
1980,1,8,4,-0.5,-8.8,1020.2,360,2.5,7,0.0,-999.9
1980,1,8,5,-1.0,-8.2,1020.5,360,2.5,0,0.0,-999.9
1980,1,8,6,-1.1,-8.3,1020.5,30,2.6,2,0.0,0.0
1980,1,8,7,-2.1,-8.8,1020.5,360,2.0,2,0.0,-999.9
1980,1,8,8,-2.1,-8.8,1020.8,360,2.5,2,0.0,-999.9
1980,1,8,9,-2.8,-7.8,1020.8,10,2.1,2,0.0,-999.9
1980,1,8,11,-2.7,-7.7,1020.5,360,3.0,7,0.0,-999.9
1980,1,8,12,-2.8,-7.8,1021.2,10,2.6,5,0.0,-999.9
1980,1,8,13,-2.7,-8.8,1021.2,10,2.0,7,0.0,-999.9
1980,1,8,14,-2.7,-8.2,1022.6,340,2.0,7,0.0,-999.9
1980,1,8,15,0.0,-7.8,1022.2,40,2.1,4,0.0,-999.9
1980,1,8,16,1.7,-7.1,1022.2,60,2.0,2,0.0,-999.9
1980,1,8,17,3.3,-6.0,1021.9,0,0.0,2,0.0,-999.9
1980,1,8,18,5.6,-5.6,1021.5,-9999,0.0,0,0.0,0.0
1980,1,8,19,7.2,-4.9,1020.3,30,2.0,0,0.0,-999.9
1980,1,8,20,7.8,-4.9,1019.6,360,1.5,0,0.0,-999.9
1980,1,8,21,8.9,-5.6,1019.0,20,1.5,0,0.0,-999.9
1980,1,8,22,9.4,-5.5,1018.6,0,0.0,0,0.0,-999.9
1980,1,8,23,8.9,-4.9,1019.0,0,0.0,0,0.0,-999.9
1980,1,9,0,6.1,-3.9,1019.4,-9999,0.0,0,0.0,0.0
1980,1,9,1,5.6,-5.5,1019.8,90,1.5,0,0.0,-999.9
1980,1,9,2,3.3,-5.5,1020.2,0,0.0,0,0.0,-999.9
1980,1,9,3,2.2,-5.0,1020.5,170,1.5,0,0.0,-999.9
1980,1,9,4,2.8,-4.9,1021.1,0,0.0,0,0.0,-999.9
1980,1,9,5,3.3,-4.3,1021.1,0,0.0,0,0.0,-999.9
1980,1,9,6,1.7,-4.4,1021.4,180,2.1,0,0.0,0.0
1980,1,9,7,-0.5,-4.9,1021.4,0,0.0,0,0.0,-999.9
1980,1,9,8,-0.5,-4.3,1021.7,350,2.5,0,0.0,-999.9
1980,1,9,9,-0.6,-3.9,1021.3,10,3.1,0,0.0,-999.9
1980,1,9,10,-1.0,-3.8,1022.0,360,3.0,0,0.0,-999.9
1980,1,9,11,-1.0,-4.3,1022.3,40,3.0,0,0.0,-999.9
1980,1,9,12,-1.7,-4.4,1022.8,30,2.1,0,0.0,0.0
1980,1,9,13,-1.0,-4.3,1023.8,50,1.5,0,0.0,-999.9
1980,1,9,14,-1.0,-3.8,1024.9,80,1.5,0,0.0,-999.9
1980,1,9,15,1.7,-1.1,1025.5,100,2.1,1,0.0,-999.9
1980,1,9,16,5.6,1.1,1026.1,100,3.0,2,0.0,-999.9
1980,1,9,17,7.8,1.1,1025.8,110,4.1,7,0.0,-999.9
1980,1,9,18,8.9,1.7,1024.7,120,4.6,7,0.0,0.0
1980,1,9,19,11.1,2.2,1024.0,140,3.6,7,0.0,-999.9
1980,1,9,20,11.7,2.2,1022.9,120,4.6,7,0.0,-999.9
1980,1,9,21,12.2,2.8,1022.6,120,3.6,7,0.0,-999.9
1980,1,9,22,12.8,3.3,1022.3,140,3.6,7,0.0,-999.9
1980,1,9,23,11.7,3.3,1021.9,160,4.1,8,0.0,-999.9
1980,1,10,0,11.1,3.9,1021.6,150,3.6,8,0.0,0.0
1980,1,10,1,10.0,5.0,1021.9,170,3.0,8,0.0,-999.9
1980,1,10,2,8.3,4.4,1021.9,160,2.0,8,0.0,-999.9
1980,1,10,3,8.3,5.0,1021.3,150,3.6,8,0.0,-999.9
1980,1,10,4,7.8,4.4,1020.9,140,2.0,2,0.0,-999.9
1980,1,10,5,6.1,3.3,1020.9,130,2.0,2,0.0,-999.9
1980,1,10,6,7.8,5.0,1020.8,160,3.6,2,0.0,0.0
1980,1,10,7,7.2,5.0,1020.1,170,6.1,7,0.0,-999.9
1980,1,10,8,8.3,6.1,1019.1,180,5.6,8,0.0,-999.9
1980,1,10,9,8.3,6.7,1019.1,170,5.2,8,0.0,-0.1
1980,1,10,10,8.9,7.2,1017.9,160,4.6,8,0.0,-999.9
1980,1,10,11,8.9,7.8,1017.0,150,4.1,8,0.0,-999.9
1980,1,10,12,9.4,8.3,1016.6,170,4.1,8,0.0,-0.1
1980,1,10,13,8.9,8.3,1015.9,160,5.1,9,0.0,-999.9
1980,1,10,14,9.4,8.3,1015.3,140,5.1,8,0.0,-999.9
1980,1,10,15,9.4,8.9,1015.3,170,6.7,8,0.0,-0.1
1980,1,10,16,10.0,9.4,1015.9,180,5.6,8,0.0,-999.9
1980,1,10,17,10.6,10.0,1015.3,180,6.6,8,0.0,-999.9
1980,1,10,18,11.1,10.6,1013.6,170,4.6,8,0.0,-0.1
1980,1,10,19,11.1,10.6,1011.9,180,4.6,8,0.0,-999.9
1980,1,10,20,12.2,11.7,1010.6,170,6.6,8,0.0,-999.9
1980,1,10,21,12.8,12.2,1009.2,180,6.7,8,0.3,0.3
1980,1,10,22,12.8,12.8,1008.8,180,4.6,8,0.0,-999.9
1980,1,10,23,13.3,12.8,1008.4,200,6.6,8,0.0,-999.9
1980,1,11,0,12.8,12.8,1007.8,180,6.7,8,0.0,0.3
1980,1,11,1,13.3,13.3,1007.6,190,7.2,8,0.0,-999.9
1980,1,11,2,13.9,13.9,1008.3,190,7.2,8,0.0,-999.9
1980,1,11,3,15.0,14.4,1007.8,190,8.2,8,0.0,-999.9
1980,1,11,4,15.6,15.0,1007.8,200,8.7,8,0.0,-999.9
1980,1,11,5,15.0,14.4,1008.3,210,6.1,7,0.0,-999.9
1980,1,11,6,14.4,13.9,1008.3,230,5.2,2,0.0,0.0
1980,1,11,7,13.9,13.3,1007.5,220,5.1,0,0.0,-999.9
1980,1,11,8,13.3,12.2,1006.8,230,5.1,2,0.0,-999.9
1980,1,11,9,13.3,11.7,1007.1,250,5.2,2,0.0,-999.9
1980,1,11,10,13.3,9.4,1007.8,250,4.6,2,0.0,-999.9
1980,1,11,11,12.8,8.3,1008.6,260,4.1,0,0.0,-999.9
1980,1,11,12,12.8,6.7,1010.1,260,5.7,0,0.0,0.0
1980,1,11,13,12.2,5.0,1013.0,320,8.7,0,0.0,-999.9
1980,1,11,14,10.6,4.4,1015.5,360,10.2,0,0.0,-999.9
1980,1,11,15,10.6,-2.8,1018.6,360,8.2,5,0.0,-999.9
1980,1,11,16,11.1,-3.8,1020.6,360,10.2,2,0.0,-999.9
1980,1,11,17,12.2,-2.7,1022.2,10,10.2,2,0.0,-999.9
1980,1,11,18,12.2,-2.8,1023.4,360,9.3,4,0.0,0.0
1980,1,11,19,12.8,-3.2,1022.6,10,8.7,7,0.0,-999.9
1980,1,11,20,12.2,-6.0,1022.8,10,9.2,7,0.0,-999.9
1980,1,11,21,11.7,-8.3,1022.8,360,8.2,6,0.0,-999.9
1980,1,11,22,10.6,-6.0,1023.5,360,6.6,8,0.0,-999.9
1980,1,11,23,10.0,-7.7,1024.2,10,6.1,8,0.0,-999.9
1980,1,12,0,8.3,-10.0,1025.6,20,4.6,8,0.0,0.0
1980,1,12,1,7.8,-9.3,1026.9,10,4.6,8,0.0,-999.9
1980,1,12,2,7.2,-9.3,1027.9,10,5.1,8,0.0,-999.9
1980,1,12,3,6.7,-10.6,1028.2,360,7.7,8,0.0,-999.9
1980,1,12,4,6.1,-11.0,1028.6,10,7.2,7,0.0,-999.9
1980,1,12,5,5.6,-9.9,1029.3,10,6.6,7,0.0,-999.9
1980,1,12,6,5.6,-10.0,1029.3,10,5.7,8,0.0,0.0
1980,1,12,7,5.6,-9.3,1029.6,20,5.6,8,0.0,-999.9
1980,1,12,9,5.0,-8.3,1030.0,30,2.6,8,0.0,-999.9
1980,1,12,11,4.4,-8.8,1029.4,20,3.0,8,0.0,-999.9
1980,1,12,12,3.9,-8.3,1029.4,20,3.1,8,0.0,0.0
1980,1,12,13,2.2,-7.7,1029.2,20,2.0,8,0.0,-999.9
1980,1,12,14,3.3,-7.1,1029.8,360,1.5,8,0.0,-999.9
1980,1,12,15,5.0,-8.3,1029.7,60,2.1,6,0.0,-999.9
1980,1,12,16,5.6,-9.9,1029.4,0,0.0,2,0.0,-999.9
1980,1,12,17,7.8,-9.3,1028.7,130,3.6,2,0.0,-999.9
1980,1,12,18,8.9,-8.9,1028.4,160,4.1,3,0.0,0.0
1980,1,12,19,9.4,-9.3,1026.1,0,0.0,2,0.0,-999.9
1980,1,12,20,10.6,-9.3,1024.0,130,3.6,2,0.0,-999.9
1980,1,12,21,11.1,-8.9,1024.3,180,2.1,0,0.0,-999.9
1980,1,12,22,11.1,-8.8,1022.6,150,2.5,2,0.0,-999.9
1980,1,12,23,10.6,-8.8,1022.0,140,3.6,2,0.0,-999.9
1980,1,13,0,7.8,-8.9,1021.6,150,2.1,0,0.0,0.0
1980,1,13,1,6.7,-8.2,1021.7,150,2.5,0,0.0,-999.9
1980,1,13,2,5.6,-8.2,1021.4,150,2.0,0,0.0,-999.9
1980,1,13,3,6.1,-7.8,1021.0,160,2.6,0,0.0,-999.9
1980,1,13,4,4.4,-7.1,1020.3,150,2.5,0,0.0,-999.9
1980,1,13,5,6.7,-7.1,1019.2,150,4.1,0,0.0,-999.9
1980,1,13,6,6.1,-6.7,1017.4,160,5.7,0,0.0,0.0
1980,1,13,7,6.1,-6.6,1015.7,160,5.1,0,0.0,-999.9
1980,1,13,8,5.0,-5.5,1016.0,180,3.6,0,0.0,-999.9
1980,1,13,9,3.3,-5.0,1015.7,180,3.1,0,0.0,-999.9
1980,1,13,10,3.9,-3.8,1015.3,180,3.6,0,0.0,-999.9
1980,1,13,11,5.0,-2.7,1013.6,180,5.1,2,0.0,-999.9
1980,1,13,12,5.0,-2.2,1013.3,190,5.7,4,0.0,0.0
1980,1,13,13,6.1,-2.1,1013.3,180,5.1,2,0.0,-999.9
1980,1,13,14,5.6,-1.6,1013.2,160,3.6,7,0.0,-999.9
1980,1,13,15,7.8,0.6,1013.3,190,5.7,0,0.0,-999.9
1980,1,13,16,10.6,1.7,1013.3,190,8.7,0,0.0,-999.9
1980,1,13,17,12.8,2.2,1013.2,200,8.2,0,0.0,-999.9
1980,1,13,18,15.6,2.8,1011.9,210,7.7,0,0.0,0.0
1980,1,13,19,16.7,2.8,1011.6,220,6.1,2,0.0,-999.9
1980,1,13,20,17.8,3.3,1010.2,180,6.6,7,0.0,-999.9
1980,1,13,21,18.9,3.9,1010.2,210,4.1,6,0.0,-999.9
1980,1,13,22,18.9,4.4,1009.8,170,4.1,2,0.0,-999.9
1980,1,13,23,18.3,5.6,1010.8,190,2.0,2,0.0,-999.9
1980,1,14,0,12.2,3.9,1010.9,170,2.6,2,0.0,0.0
1980,1,14,1,13.3,2.8,1012.0,150,2.0,0,0.0,-999.9
1980,1,14,2,11.1,3.3,1012.0,170,1.5,0,0.0,-999.9
1980,1,14,3,10.6,3.3,1012.7,-9999,0.0,0,0.0,-999.9
1980,1,14,4,8.9,2.8,1013.2,0,0.0,0,0.0,-999.9
1980,1,14,5,7.2,2.8,1013.6,0,0.0,0,0.0,-999.9
1980,1,14,6,8.3,3.9,1013.4,-9999,0.0,0,0.0,0.0
1980,1,14,7,6.1,2.2,1013.4,0,0.0,0,0.0,-999.9
1980,1,14,8,7.2,2.8,1013.4,0,0.0,0,0.0,-999.9
1980,1,14,9,5.6,2.2,1013.7,360,1.5,0,0.0,-999.9
1980,1,14,10,3.9,1.7,1014.1,350,2.0,0,0.0,-999.9
1980,1,14,11,4.4,1.7,1014.1,0,0.0,0,0.0,-999.9
1980,1,14,12,3.9,1.7,1014.1,-9999,0.0,0,0.0,0.0
1980,1,14,13,4.4,2.2,1014.5,0,0.0,0,0.0,-999.9
1980,1,14,14,3.3,1.1,1015.2,0,0.0,2,0.0,-999.9
1980,1,14,15,7.2,4.4,1015.6,-9999,0.0,8,0.0,-999.9
1980,1,14,16,10.6,6.7,1016.0,110,2.0,8,0.0,-999.9
1980,1,14,17,14.4,7.8,1015.9,150,3.6,8,0.0,-999.9
1980,1,14,18,16.7,7.8,1015.5,150,3.1,8,0.0,-999.9
1980,1,14,19,19.4,8.3,1014.8,180,5.1,8,0.0,-999.9
1980,1,14,21,20.6,7.8,1013.0,170,5.7,8,0.0,-999.9
1980,1,14,22,21.1,8.9,1012.9,160,6.1,8,0.0,-999.9
1980,1,14,23,19.4,8.3,1012.6,150,4.1,8,0.0,-999.9
1980,1,15,0,17.8,7.8,1013.1,160,3.1,8,0.0,0.0
1980,1,15,1,16.7,7.8,1013.2,160,5.6,7,0.0,-999.9
1980,1,15,2,16.7,8.9,1013.9,150,4.6,2,0.0,-999.9
1980,1,15,3,15.6,8.9,1013.8,150,4.1,6,0.0,-999.9
1980,1,15,5,14.4,11.1,1013.7,170,4.6,8,0.0,-999.9
1980,1,15,6,15.0,11.7,1013.6,160,5.2,8,0.0,0.0
1980,1,15,7,13.9,11.7,1013.6,170,4.6,8,0.0,-999.9
1980,1,15,8,13.3,11.7,1013.2,170,5.1,7,0.0,-999.9
1980,1,15,9,13.9,12.2,1012.6,180,9.3,6,0.0,-999.9
1980,1,15,10,14.4,13.3,1012.8,180,7.2,8,0.0,-999.9
1980,1,15,11,15.6,13.9,1012.8,190,8.2,8,0.0,-999.9
1980,1,15,12,15.6,13.9,1012.8,190,9.3,8,0.0,0.0
1980,1,15,13,15.6,13.9,1012.8,180,7.7,8,0.0,-999.9
1980,1,15,14,16.1,14.4,1013.4,180,7.7,8,0.0,-999.9
1980,1,15,15,16.7,14.4,1014.2,180,7.2,8,0.0,-999.9
1980,1,15,16,17.2,15.0,1014.2,180,6.1,8,0.0,-999.9
1980,1,15,17,17.8,15.6,1013.8,190,6.6,8,0.0,-999.9
1980,1,15,18,18.3,15.6,1012.8,190,7.2,8,0.0,0.0
