Year,Month,Day,Hour,Air Temperature,Dew Point Temperature,Sea Level Pressure,Wind Direction,Wind Speed Rate,Sky Condition Total Coverage Code,One Hour Liquid Precipitation Depth,Six Hour Liquid Precipitation Depth
2015,1,4,5,6.7,1.1,1018.1,320,4.1,0,0.0,-999.9
2015,1,4,6,6.1,1.1,1019.4,310,5.1,0,0.0,-999.9
2015,1,4,7,5.0,0.6,1020.4,310,5.7,0,0.0,-999.9
2015,1,4,8,4.4,0.0,1021.3,320,6.2,0,0.0,-999.9
2015,1,4,9,3.9,0.0,1022.8,320,6.7,0,0.0,-999.9
2015,1,4,10,3.9,0.6,1024.3,330,8.2,0,0.0,-999.9
2015,1,4,11,3.9,0.6,1025.1,340,12.4,-9999,0.0,-999.9
2015,1,4,12,0.6,-3.3,1027.5,340,10.3,6,0.0,-999.9
2015,1,4,13,-1.1,-6.1,1029.6,360,8.2,-9999,0.0,-999.9
2015,1,4,14,-2.2,-7.2,1031.5,340,9.3,2,0.0,-999.9
2015,1,4,15,-2.2,-8.3,1032.8,330,11.8,2,0.0,-999.9
2015,1,4,16,-2.2,-10.0,1034.7,340,11.3,0,0.0,-999.9
2015,1,4,17,-1.1,-9.4,1035.2,340,9.8,0,0.0,-999.9
2015,1,4,18,0.0,-8.9,1034.8,340,9.8,0,0.0,-999.9
2015,1,4,19,1.1,-8.3,1034.2,330,8.8,0,0.0,-999.9
2015,1,4,20,2.2,-8.3,1034.3,330,8.2,2,0.0,-999.9
2015,1,4,21,2.8,-7.8,1034.8,340,5.7,2,0.0,-999.9
2015,1,4,22,3.3,-7.8,1035.2,330,5.1,2,0.0,-999.9
2015,1,4,23,2.8,-7.8,1036.2,350,4.1,2,0.0,-999.9
2015,1,5,0,1.1,-7.8,1036.7,340,4.1,2,0.0,-999.9
2015,1,5,1,0.6,-7.2,1037.1,340,3.6,2,0.0,-999.9
2015,1,5,2,-0.6,-7.2,1037.5,350,4.6,2,0.0,-999.9
2015,1,5,3,-1.1,-6.7,1037.9,360,4.1,2,0.0,-999.9
2015,1,5,4,-1.7,-6.7,1038.3,10,4.1,2,0.0,-999.9
2015,1,5,5,-1.1,-7.2,1038.2,20,5.7,2,0.0,-999.9
2015,1,5,6,-1.7,-7.8,1038.9,20,4.1,0,0.0,-999.9
2015,1,5,7,-3.3,-8.3,1039.1,30,3.1,2,0.0,-999.9
2015,1,5,8,-2.8,-8.9,1039.6,350,1.5,0,0.0,-999.9
2015,1,5,9,-2.8,-8.3,1039.7,350,2.1,0,0.0,-999.9
2015,1,5,10,-3.3,-8.9,1039.8,360,2.1,0,0.0,-999.9
2015,1,5,11,-3.9,-8.9,1040.0,20,2.1,2,0.0,-999.9
2015,1,5,12,-5.0,-9.4,1039.1,20,2.6,4,0.0,-999.9
2015,1,5,13,-5.0,-10.0,1039.0,50,2.1,-9999,0.0,-999.9
2015,1,5,14,-5.0,-9.4,1039.4,60,2.6,-9999,0.0,-999.9
2015,1,5,15,-2.2,-10.0,1039.6,80,2.6,6,0.0,-999.9
2015,1,5,16,-0.6,-10.6,1039.8,130,3.1,4,0.0,-999.9
2015,1,5,17,1.7,-10.0,1038.6,160,3.1,4,0.0,-999.9
2015,1,5,18,2.2,-9.4,1036.9,160,2.6,6,0.0,-999.9
2015,1,5,19,3.9,-10.0,1034.9,-9999,2.6,-9999,0.0,-999.9
2015,1,5,20,5.6,-8.9,1032.8,180,5.7,-9999,0.0,-999.9
2015,1,5,21,7.2,-7.8,1031.4,190,5.1,6,0.0,-999.9
2015,1,5,22,7.8,-6.7,1030.5,170,5.1,-9999,0.0,-999.9
2015,1,5,23,7.2,-6.1,1030.0,170,5.1,-9999,0.0,-999.9
2015,1,6,0,5.0,-5.0,1029.1,160,4.1,6,0.0,-999.9
2015,1,6,1,4.4,-4.4,1028.6,170,3.6,-9999,0.0,-999.9
2015,1,6,2,2.2,-4.4,1028.8,160,4.6,-9999,0.0,-999.9
2015,1,6,3,3.9,-3.3,1028.2,180,5.7,6,0.0,-999.9
2015,1,6,4,3.9,-2.8,1027.1,190,7.2,-9999,0.0,-999.9
2015,1,6,5,3.9,-2.8,1027.3,190,6.7,-9999,0.0,-999.9
2015,1,6,6,3.9,-2.8,1026.5,190,8.2,6,0.0,-999.9
2015,1,6,7,2.2,-2.8,1026.4,180,5.1,-9999,0.0,-999.9
2015,1,6,8,1.7,-2.8,1026.2,190,4.6,-9999,0.0,-999.9
2015,1,6,9,1.1,-2.8,1026.9,0,0.0,6,0.0,-999.9
2015,1,6,10,2.2,-2.2,1026.8,170,4.1,-9999,0.0,-999.9
2015,1,6,11,1.1,-2.8,1027.3,160,2.1,-9999,0.0,-999.9
2015,1,6,12,0.6,-2.8,1027.7,170,2.6,4,0.0,-999.9
2015,1,6,13,-1.1,-3.9,1028.1,180,1.5,4,0.0,-999.9
2015,1,6,14,0.0,-2.8,1028.9,200,1.5,4,0.0,-999.9
2015,1,6,15,2.8,-1.1,1029.8,180,2.1,4,0.0,-999.9
2015,1,6,16,6.7,-0.6,1030.2,340,1.5,4,0.0,-999.9
2015,1,6,17,8.3,0.0,1030.0,350,3.6,4,0.0,-999.9
2015,1,6,18,10.6,0.0,1029.1,20,5.1,4,0.0,-999.9
2015,1,6,19,11.1,0.6,1028.0,20,4.1,4,0.0,-999.9
2015,1,6,20,12.2,0.6,1027.2,60,3.1,2,0.0,-999.9
2015,1,6,21,13.9,1.1,1027.3,10,3.6,2,0.0,-999.9
2015,1,6,22,13.9,1.1,1027.3,40,4.1,2,0.0,-999.9
2015,1,6,23,13.3,1.1,1027.2,40,2.6,2,0.0,-999.9
2015,1,7,0,8.9,1.1,1027.2,350,3.6,2,0.0,-999.9
2015,1,7,1,8.3,0.6,1027.2,10,2.1,2,0.0,-999.9
2015,1,7,2,7.2,0.6,1027.7,340,3.1,0,0.0,-999.9
2015,1,7,3,5.6,1.1,1028.2,340,4.6,0,0.0,-999.9
2015,1,7,4,5.0,0.6,1028.3,350,4.1,0,0.0,-999.9
2015,1,7,5,5.0,-0.6,1028.5,10,3.6,0,0.0,-999.9
2015,1,7,6,4.4,-1.7,1029.2,360,5.1,0,0.0,-999.9
2015,1,7,7,3.3,-2.2,1028.9,360,3.6,0,0.0,-999.9
2015,1,7,8,1.7,-3.3,1029.0,360,3.1,0,0.0,-999.9
2015,1,7,9,1.1,-3.3,1029.4,340,4.1,0,0.0,-999.9
2015,1,7,10,1.7,-3.3,1030.0,350,6.7,0,0.0,-999.9
2015,1,7,11,1.1,-3.9,1030.9,350,5.1,0,0.0,-999.9
2015,1,7,12,1.1,-5.6,1031.9,10,8.8,0,0.0,-999.9
2015,1,7,13,1.1,-6.1,1033.5,10,8.8,2,0.0,-999.9
2015,1,7,14,0.6,-6.7,1035.3,20,10.3,2,0.0,-999.9
2015,1,7,15,1.1,-7.8,1037.5,20,11.3,2,0.0,-999.9
2015,1,7,16,2.2,-6.7,1039.5,20,11.8,2,0.0,-999.9
2015,1,7,17,2.2,-7.2,1040.5,20,12.9,2,0.0,-999.9
2015,1,7,18,2.8,-8.3,1040.9,10,12.9,2,0.0,-999.9
2015,1,7,19,3.3,-8.9,1041.1,20,13.9,4,0.0,-999.9
2015,1,7,20,3.3,-12.2,1041.8,10,13.9,4,0.0,-999.9
2015,1,7,21,3.3,-11.7,1042.6,10,10.8,4,0.0,-999.9
2015,1,7,22,2.2,-16.1,1043.5,10,12.9,4,0.0,-999.9
2015,1,7,23,1.1,-13.9,1044.2,20,10.3,4,0.0,-999.9
2015,1,8,0,-1.1,-15.6,1044.5,20,10.3,6,0.0,-999.9
2015,1,8,1,-2.2,-14.4,1045.6,10,10.3,4,0.0,-999.9
2015,1,8,2,-3.3,-16.1,1045.8,10,8.2,4,0.0,-999.9
2015,1,8,3,-4.4,-17.2,1045.5,10,8.2,4,0.0,-999.9
2015,1,8,4,-5.0,-17.2,1044.9,360,9.8,4,0.0,-999.9
2015,1,8,5,-5.0,-17.2,1044.3,10,7.7,2,0.0,-999.9
2015,1,8,6,-5.6,-17.2,1043.8,360,7.7,2,0.0,-999.9
2015,1,8,7,-6.1,-16.7,1043.4,20,4.1,0,0.0,-999.9
2015,1,8,8,-6.7,-16.1,1042.7,20,4.6,0,0.0,-999.9
2015,1,8,9,-7.2,-15.0,1042.3,30,2.6,0,0.0,-999.9
2015,1,8,10,-7.8,-16.1,1041.3,30,4.1,0,0.0,-999.9
2015,1,8,11,-8.3,-16.1,1040.4,30,2.6,0,0.0,-999.9
2015,1,8,12,-8.3,-15.6,1039.1,60,2.6,0,0.0,-999.9
2015,1,8,13,-8.3,-16.1,1038.2,70,1.5,2,0.0,-999.9
2015,1,8,14,-8.3,-15.0,1037.5,150,2.1,2,0.0,-999.9
2015,1,8,15,-6.7,-15.6,1037.2,170,3.6,2,0.0,-999.9
2015,1,8,16,-4.4,-15.6,1036.5,170,3.1,2,0.0,-999.9
2015,1,8,17,-2.2,-15.0,1034.9,160,5.7,2,0.0,-999.9
2015,1,8,18,-1.7,-14.4,1032.8,170,4.1,4,0.0,-999.9
2015,1,8,19,0.0,-14.4,1030.8,210,5.7,4,0.0,-999.9
2015,1,8,20,1.7,-12.8,1028.6,190,6.7,4,0.0,-999.9
2015,1,8,21,2.2,-12.2,1027.1,180,8.2,4,0.0,-999.9
2015,1,8,22,2.8,-11.7,1026.0,180,8.2,2,0.0,-999.9
2015,1,8,23,2.8,-10.6,1025.2,180,8.2,4,0.0,-999.9
2015,1,9,0,1.7,-10.6,1025.2,170,6.2,4,0.0,-999.9
2015,1,9,1,1.7,-10.0,1024.9,180,4.6,4,0.0,-999.9
2015,1,9,2,1.1,-9.4,1025.4,180,3.6,-9999,0.0,-999.9
2015,1,9,3,0.6,-9.4,1026.2,170,4.1,6,0.0,-999.9
2015,1,9,4,0.0,-8.9,1026.0,180,4.1,-9999,0.0,-999.9
2015,1,9,5,-0.6,-8.9,1026.7,170,3.6,-9999,0.0,-999.9
2015,1,9,6,-1.1,-8.9,1026.7,160,2.6,4,0.0,-999.9
2015,1,9,7,-1.1,-8.9,1027.2,190,1.5,-9999,0.0,-999.9
2015,1,9,8,-1.7,-8.3,1027.9,0,0.0,-9999,0.0,-999.9
2015,1,9,9,-1.1,-8.9,1028.8,0,0.0,4,0.0,-999.9
2015,1,9,10,-2.2,-8.3,1029.3,10,2.1,-9999,0.0,-999.9
2015,1,9,11,-0.6,-6.7,1030.0,350,2.6,-9999,0.0,-999.9
2015,1,9,12,0.6,-7.2,1030.6,360,4.1,8,0.0,-999.9
2015,1,9,13,0.6,-6.1,1031.3,360,5.7,-9999,0.0,-999.9
2015,1,9,14,0.6,-6.7,1032.6,360,6.2,-9999,0.0,-999.9
2015,1,9,15,0.0,-8.9,1034.0,30,7.2,8,0.0,-999.9
2015,1,9,16,0.6,-8.3,1035.5,20,6.7,-9999,0.0,-999.9
2015,1,9,17,1.1,-8.9,1036.0,40,6.7,-9999,0.0,-999.9
2015,1,9,18,1.7,-10.0,1034.9,20,7.2,8,0.0,-999.9
2015,1,9,19,1.7,-11.7,1034.1,20,6.7,-9999,0.0,-999.9
2015,1,9,20,2.8,-12.2,1033.5,10,8.2,-9999,0.0,-999.9
2015,1,9,21,3.3,-11.7,1033.5,20,5.7,6,0.0,-999.9
2015,1,9,22,2.8,-11.7,1034.1,30,6.2,-9999,0.0,-999.9
2015,1,9,23,2.8,-12.2,1034.2,30,7.7,-9999,0.0,-999.9
2015,1,10,0,1.7,-12.2,1034.8,20,6.7,6,0.0,-999.9
2015,1,10,1,1.7,-11.7,1035.1,20,5.1,-9999,0.0,-999.9
2015,1,10,2,1.1,-11.7,1035.2,20,5.7,-9999,0.0,-999.9
2015,1,10,3,1.1,-12.8,1035.3,30,5.7,6,0.0,-999.9
2015,1,10,4,1.1,-13.3,1034.8,40,4.6,-9999,0.0,-999.9
2015,1,10,5,0.6,-13.3,1034.9,40,3.6,-9999,0.0,-999.9
2015,1,10,6,0.0,-14.4,1034.4,30,5.7,8,0.0,-999.9
2015,1,10,7,0.0,-14.4,1034.4,50,5.1,-9999,0.0,-999.9
2015,1,10,8,-0.6,-14.4,1034.5,70,3.6,-9999,0.0,-999.9
2015,1,10,9,-0.6,-15.6,1034.1,60,3.6,8,0.0,-999.9
2015,1,10,10,-0.6,-15.0,1033.8,80,3.6,-9999,0.0,-999.9
2015,1,10,11,-0.6,-15.6,1033.0,70,4.1,-9999,0.0,-999.9
2015,1,10,12,-0.6,-15.6,1033.1,60,1.5,8,0.0,-999.9
2015,1,10,13,-0.6,-14.4,1032.8,60,2.1,-9999,0.0,-999.9
2015,1,10,14,-0.6,-13.9,1032.9,80,1.5,-9999,0.0,-999.9
2015,1,10,15,0.0,-13.3,1033.0,70,1.5,8,0.0,-999.9
2015,1,10,16,0.0,-12.2,1033.5,90,1.5,-9999,0.0,-999.9
2015,1,10,17,1.1,-11.7,1033.1,160,3.1,-9999,0.0,-999.9
2015,1,10,18,1.7,-11.1,1031.9,150,3.1,8,0.0,-999.9
2015,1,10,19,2.8,-10.6,1030.6,170,4.1,-9999,0.0,-999.9
2015,1,10,20,2.8,-9.4,1029.6,180,6.2,-9999,0.0,-999.9
2015,1,10,21,2.2,-6.1,1029.0,180,5.1,8,-0.1,-999.9
2015,1,10,22,1.1,-3.3,1028.7,160,3.6,-9999,-0.1,-999.9
2015,1,10,23,1.1,-2.2,1028.2,160,3.6,-9999,0.3,-999.9
2015,1,11,0,0.6,-1.7,1028.1,160,3.6,8,-0.1,0.3
2015,1,11,1,0.6,-1.1,1028.1,150,3.6,-9999,0.3,-999.9
2015,1,11,2,0.6,-1.1,1028.2,170,3.6,-9999,-0.1,-999.9
2015,1,11,3,0.6,-1.1,1027.5,160,4.6,8,0.3,-999.9
2015,1,11,4,1.1,-1.1,1027.5,160,4.6,-9999,-0.1,-999.9
2015,1,11,5,1.1,-0.6,1026.9,170,4.1,-9999,0.3,-999.9
2015,1,11,6,1.1,-0.6,1026.4,150,5.1,8,0.3,1.0
2015,1,11,7,0.6,0.0,1025.8,140,4.1,-9999,1.8,-999.9
2015,1,11,8,1.1,0.0,1025.6,160,2.6,-9999,3.0,-999.9
2015,1,11,9,1.1,0.6,1025.0,100,1.5,8,1.5,-999.9
2015,1,11,10,0.6,0.0,1024.7,120,2.6,-9999,1.0,-999.9
2015,1,11,11,0.6,0.0,1023.9,110,3.1,-9999,0.8,-999.9
2015,1,11,12,0.6,0.0,1023.7,120,3.6,8,0.8,9.0
2015,1,11,13,0.6,0.0,1023.7,120,2.6,-9999,0.3,-999.9
2015,1,11,14,0.6,0.0,1023.6,120,2.1,-9999,-0.1,-999.9
2015,1,11,15,1.1,0.0,1023.9,140,4.6,8,0.3,-999.9
2015,1,11,16,1.7,0.6,1024.0,140,4.1,-9999,-0.1,-999.9
2015,1,11,17,2.2,1.1,1023.2,130,4.6,-9999,-0.1,-999.9
2015,1,11,18,2.8,1.7,1022.0,150,3.1,8,0.0,0.5
2015,1,11,19,3.3,2.8,1020.8,150,3.6,-9999,-0.1,-999.9
2015,1,11,20,3.9,2.8,1019.8,160,4.1,-9999,-0.1,-999.9
2015,1,11,21,4.4,3.3,1019.1,150,4.6,8,-0.1,-999.9
2015,1,11,22,5.0,3.3,1018.9,160,3.6,-9999,-0.1,-999.9
2015,1,11,23,5.0,3.9,1018.9,160,3.1,-9999,-0.1,-999.9
2015,1,12,0,5.0,3.9,1018.9,160,3.6,8,0.0,-0.1
2015,1,12,1,5.6,3.9,1019.6,160,2.6,-9999,0.0,-999.9
2015,1,12,2,5.6,4.4,1020.4,150,2.1,-9999,0.0,-999.9
2015,1,12,3,5.6,4.4,1021.0,0,0.0,8,-0.1,-999.9
2015,1,12,4,5.0,5.0,1021.5,0,0.0,-9999,-0.1,-999.9
2015,1,12,5,5.6,5.0,1021.6,0,0.0,-9999,-0.1,-999.9
2015,1,12,6,5.0,5.0,1021.7,90,1.5,8,-0.1,-0.1
2015,1,12,7,5.0,5.0,1021.7,60,2.1,-9999,-0.1,-999.9
2015,1,12,8,5.6,5.0,1022.1,40,2.1,-9999,-0.1,-999.9
2015,1,12,9,5.6,4.4,1022.8,20,3.6,8,-0.1,-999.9
2015,1,12,10,5.0,3.9,1023.3,10,5.7,-9999,0.0,-999.9
2015,1,12,11,5.0,3.9,1024.1,10,3.1,-9999,0.0,-999.9
2015,1,12,12,5.0,3.3,1024.8,10,5.1,6,0.0,-0.1
2015,1,12,13,5.0,2.8,1025.8,10,5.7,-9999,0.0,-999.9
2015,1,12,14,4.4,1.7,1026.3,350,6.2,-9999,0.0,-999.9
2015,1,12,15,5.0,1.7,1027.5,360,5.7,6,0.0,-999.9
2015,1,12,16,5.6,1.7,1028.8,10,9.3,-9999,0.0,-999.9
2015,1,12,17,5.6,1.1,1029.3,10,6.7,-9999,0.0,-999.9
2015,1,12,18,6.1,1.7,1028.6,10,7.7,8,0.0,-999.9
2015,1,12,19,6.1,1.7,1028.3,360,6.2,-9999,0.0,-999.9
2015,1,12,20,5.6,1.7,1027.7,360,8.8,-9999,0.0,-999.9
2015,1,12,21,5.0,1.7,1027.6,360,8.2,8,0.0,-999.9
2015,1,12,22,5.0,1.1,1027.9,10,8.8,-9999,0.0,-999.9
2015,1,12,23,4.4,0.6,1028.7,350,7.2,-9999,0.0,-999.9
2015,1,13,0,2.8,0.0,1029.6,350,9.3,8,0.0,-999.9
2015,1,13,1,2.2,-0.6,1030.2,360,7.2,-9999,0.0,-999.9
2015,1,13,2,2.8,-1.1,1030.8,10,7.7,-9999,0.0,-999.9
2015,1,13,3,2.2,-1.1,1031.4,10,7.7,8,0.0,-999.9
2015,1,13,4,2.2,-1.7,1031.7,10,6.2,-9999,0.0,-999.9
2015,1,13,5,2.2,-1.7,1031.8,360,5.1,-9999,0.0,-999.9
2015,1,13,6,1.7,-2.8,1031.3,20,5.1,8,0.0,-999.9
2015,1,13,7,1.7,-3.3,1031.0,360,6.7,-9999,0.0,-999.9
2015,1,13,8,1.7,-3.9,1031.0,360,6.2,-9999,0.0,-999.9
2015,1,13,9,1.7,-3.9,1031.0,10,4.6,8,0.0,-999.9
2015,1,13,10,1.1,-3.3,1031.4,10,6.7,-9999,0.0,-999.9
2015,1,13,11,0.6,-2.8,1031.5,10,6.2,-9999,0.0,-999.9
2015,1,13,12,0.0,-2.2,1031.9,360,6.2,8,-0.1,-0.1
2015,1,13,13,0.0,-2.2,1032.5,360,5.1,-9999,-0.1,-999.9
2015,1,13,14,0.0,-1.7,1032.9,350,4.6,-9999,-0.1,-999.9
2015,1,13,15,0.0,-1.7,1032.8,10,5.7,8,-0.1,-999.9
2015,1,13,16,0.6,-1.7,1033.1,360,5.1,-9999,-0.1,-999.9
2015,1,13,17,1.1,-2.2,1033.0,360,5.7,-9999,0.0,-999.9
2015,1,13,18,1.7,-2.8,1032.3,350,4.6,8,0.0,-0.1
2015,1,13,19,2.2,-2.2,1031.3,350,3.1,-9999,0.0,-999.9
2015,1,13,20,3.3,-2.2,1029.8,10,4.1,-9999,0.0,-999.9
2015,1,13,21,3.3,-2.2,1029.6,360,3.6,8,0.0,-999.9
2015,1,13,22,3.3,-2.2,1029.4,360,3.6,-9999,0.0,-999.9
2015,1,13,23,3.3,-2.2,1029.4,10,3.6,-9999,0.0,-999.9
2015,1,14,0,2.8,-2.2,1029.8,30,4.1,8,0.0,-999.9
2015,1,14,1,2.8,-2.2,1029.9,360,3.6,-9999,0.0,-999.9
2015,1,14,2,2.8,-2.2,1029.8,360,3.6,-9999,0.0,-999.9
2015,1,14,3,2.8,-1.7,1029.8,360,3.1,8,0.0,-999.9
2015,1,14,4,2.8,-1.7,1029.6,360,4.1,-9999,0.0,-999.9
2015,1,14,5,2.8,-1.7,1030.1,340,2.6,-9999,0.0,-999.9
2015,1,14,6,2.8,-2.2,1029.3,350,2.1,8,0.0,-999.9
2015,1,14,7,2.8,-2.2,1028.8,330,2.1,-9999,0.0,-999.9
2015,1,14,8,2.8,-1.7,1029.2,290,2.6,-9999,0.0,-999.9
2015,1,14,9,2.2,-1.7,1029.2,350,3.1,8,0.0,-999.9
2015,1,14,10,2.2,-1.7,1029.1,350,3.6,-9999,0.0,-999.9
2015,1,14,11,2.2,-2.2,1028.7,360,3.1,-9999,0.0,-999.9
2015,1,14,12,2.2,-2.8,1028.9,10,3.6,8,0.0,-999.9
2015,1,14,13,2.2,-2.8,1029.2,340,3.1,-9999,0.0,-999.9
2015,1,14,14,2.2,-2.8,1029.0,350,3.6,-9999,0.0,-999.9
2015,1,14,15,2.2,-4.4,1029.2,350,3.6,8,0.0,-999.9
2015,1,14,16,2.8,-4.4,1029.6,10,4.1,-9999,0.0,-999.9
2015,1,14,17,3.3,-5.0,1029.4,20,4.1,-9999,0.0,-999.9
2015,1,14,18,3.9,-4.4,1028.3,360,3.1,8,0.0,-999.9
2015,1,14,19,4.4,-4.4,1026.8,360,3.1,-9999,0.0,-999.9
2015,1,14,20,4.4,-4.4,1025.8,360,3.6,-9999,0.0,-999.9
2015,1,14,21,5.0,-3.9,1025.6,20,3.1,8,0.0,-999.9
2015,1,14,22,5.0,-3.9,1025.1,360,2.6,-9999,0.0,-999.9
2015,1,14,23,4.4,-3.9,1025.4,330,4.6,-9999,0.0,-999.9
2015,1,15,0,4.4,-4.4,1026.0,320,4.1,8,0.0,-999.9
