Year,Month,Day,Hour,Air Temperature,Dew Point Temperature,Sea Level Pressure,Wind Direction,Wind Speed Rate,Sky Condition Total Coverage Code,One Hour Liquid Precipitation Depth,Six Hour Liquid Precipitation Depth
2017,1,4,7,3.3,-6.1,1023.5,330,6.7,-9999,0.0,-999.9
2017,1,4,8,2.2,-6.1,1023.5,340,6.2,-9999,0.0,-999.9
2017,1,4,9,1.7,-7.2,1023.6,360,6.7,6,0.0,-999.9
2017,1,4,10,0.6,-7.8,1023.6,350,7.2,-9999,0.0,-999.9
2017,1,4,11,1.1,-7.2,1023.4,10,5.1,-9999,0.0,-999.9
2017,1,4,12,0.6,-7.8,1023.9,350,6.2,6,0.0,-999.9
2017,1,4,13,0.6,-7.8,1024.0,10,6.7,-9999,0.0,-999.9
2017,1,4,14,0.0,-7.8,1024.0,20,4.1,-9999,0.0,-999.9
2017,1,4,15,0.6,-7.2,1024.1,20,4.6,6,0.0,-999.9
2017,1,4,16,0.6,-7.2,1023.9,360,6.7,-9999,0.0,-999.9
2017,1,4,17,1.1,-7.2,1023.8,350,4.6,-9999,0.0,-999.9
2017,1,4,18,1.7,-6.7,1022.3,360,4.1,6,0.0,-999.9
2017,1,4,19,2.2,-6.7,1020.9,20,4.1,-9999,0.0,-999.9
2017,1,4,20,2.2,-6.1,1020.1,20,3.1,-9999,0.0,-999.9
2017,1,4,21,3.3,-6.7,1019.3,-9999,1.5,6,0.0,-999.9
2017,1,4,22,3.9,-6.7,1017.8,-9999,1.5,2,0.0,-999.9
2017,1,4,23,3.9,-6.7,1016.8,0,0.0,2,0.0,-999.9
2017,1,5,0,2.2,-6.1,1017.3,0,0.0,2,0.0,-999.9
2017,1,5,1,2.8,-5.6,1016.3,0,0.0,0,0.0,-999.9
2017,1,5,2,1.1,-5.6,1015.1,140,2.1,4,0.0,-999.9
2017,1,5,3,1.1,-4.4,1014.8,150,2.6,8,0.0,-999.9
2017,1,5,4,1.7,-3.9,1014.1,140,2.6,-9999,0.0,-999.9
2017,1,5,5,2.2,-3.3,1014.4,140,2.6,-9999,0.0,-999.9
2017,1,5,6,1.1,-3.3,1014.2,130,2.6,8,0.0,-999.9
2017,1,5,7,0.6,-3.3,1013.6,110,1.5,4,0.0,-999.9
2017,1,5,8,0.6,-2.8,1013.0,110,2.6,-9999,0.0,-999.9
2017,1,5,9,1.7,-1.7,1012.3,80,2.6,6,0.0,-999.9
2017,1,5,10,1.7,-0.6,1012.8,50,3.1,-9999,0.0,-999.9
2017,1,5,11,0.6,-0.6,1012.4,70,2.6,-9999,0.0,-999.9
2017,1,5,12,0.6,-0.6,1012.5,60,2.6,6,0.0,-999.9
2017,1,5,13,1.7,0.6,1013.4,30,4.1,-9999,0.0,-999.9
2017,1,5,14,2.2,0.6,1014.2,20,4.1,-9999,0.0,-999.9
2017,1,5,15,2.8,1.1,1014.9,20,6.2,8,0.0,-999.9
2017,1,5,16,3.3,1.1,1015.8,10,6.7,-9999,0.0,-999.9
2017,1,5,17,3.9,-0.6,1016.6,30,8.2,-9999,0.0,-999.9
2017,1,5,18,3.9,-2.8,1017.4,10,7.7,8,0.0,-999.9
2017,1,5,19,3.9,-4.4,1016.9,360,8.8,-9999,0.0,-999.9
2017,1,5,20,3.3,-5.6,1016.9,10,5.7,-9999,0.0,-999.9
2017,1,5,21,3.3,-7.2,1017.5,20,8.2,8,0.0,-999.9
2017,1,5,22,2.2,-8.9,1017.4,10,8.2,-9999,0.0,-999.9
2017,1,5,23,1.7,-8.3,1018.3,360,8.2,-9999,0.0,-999.9
2017,1,6,0,0.6,-8.3,1018.9,360,8.2,8,0.0,-999.9
2017,1,6,1,0.0,-8.9,1019.8,360,9.3,-9999,0.0,-999.9
2017,1,6,2,-0.6,-9.4,1020.8,360,9.8,-9999,0.0,-999.9
2017,1,6,3,-1.7,-9.4,1021.1,10,8.2,6,0.0,-999.9
2017,1,6,4,-2.2,-9.4,1021.5,10,7.7,-9999,0.0,-999.9
2017,1,6,5,-2.8,-10.0,1022.6,360,7.7,-9999,0.0,-999.9
2017,1,6,6,-2.8,-10.6,1022.6,360,6.7,6,0.0,-999.9
2017,1,6,7,-2.8,-11.1,1021.9,10,7.2,-9999,0.0,-999.9
2017,1,6,8,-2.8,-11.1,1022.6,10,8.2,-9999,0.0,-999.9
2017,1,6,9,-2.8,-11.7,1023.1,360,8.2,8,0.0,-999.9
2017,1,6,10,-2.8,-11.7,1023.0,10,9.8,-9999,0.0,-999.9
2017,1,6,11,-2.8,-11.1,1023.4,10,9.3,-9999,0.0,-999.9
2017,1,6,12,-3.9,-11.1,1023.2,20,7.7,8,0.0,-999.9
2017,1,6,13,-3.9,-10.6,1023.7,20,8.8,-9999,0.0,-999.9
2017,1,6,14,-5.0,-10.6,1024.8,20,7.7,-9999,0.0,-999.9
2017,1,6,15,-5.0,-10.6,1025.6,20,6.2,8,0.0,-999.9
2017,1,6,16,-5.0,-10.6,1026.1,20,7.7,-9999,0.0,-999.9
2017,1,6,17,-3.9,-11.1,1027.2,30,8.8,-9999,0.0,-999.9
2017,1,6,18,-3.3,-10.0,1027.0,10,7.7,8,0.0,-999.9
2017,1,6,19,-3.9,-8.3,-999.9,360,8.8,-9999,-0.1,-999.9
2017,1,6,20,-5.0,-9.4,1027.0,10,7.2,-9999,-0.1,-999.9
2017,1,6,21,-5.0,-7.8,1028.2,350,8.2,8,0.3,-999.9
2017,1,6,22,-5.0,-8.9,1029.2,350,6.7,-9999,-0.1,-999.9
2017,1,6,23,-4.4,-10.0,1030.1,340,9.3,-9999,-0.1,-999.9
2017,1,7,0,-5.6,-10.6,1030.9,350,6.2,6,0.0,0.3
2017,1,7,1,-5.6,-10.6,1032.5,350,8.2,-9999,0.0,-999.9
2017,1,7,2,-6.1,-11.1,1033.5,350,5.1,2,0.0,-999.9
2017,1,7,3,-6.1,-10.6,1034.3,340,5.1,2,0.0,-999.9
2017,1,7,4,-6.7,-10.6,1034.6,330,4.1,2,0.0,-999.9
2017,1,7,5,-6.7,-10.6,1035.3,330,5.1,0,0.0,-999.9
2017,1,7,6,-7.2,-11.1,1035.8,340,4.6,0,0.0,-999.9
2017,1,7,7,-7.8,-11.7,1035.8,340,3.6,0,0.0,-999.9
2017,1,7,8,-8.3,-11.7,1036.1,340,4.1,0,0.0,-999.9
2017,1,7,9,-9.4,-12.8,1036.8,350,4.1,0,0.0,-999.9
2017,1,7,10,-8.9,-12.8,1037.0,350,4.1,0,0.0,-999.9
2017,1,7,11,-9.4,-13.3,1037.8,330,2.6,0,0.0,-999.9
2017,1,7,12,-8.9,-12.2,1038.3,320,3.6,0,0.0,-999.9
2017,1,7,13,-8.3,-12.2,1039.1,300,3.6,0,0.0,-999.9
2017,1,7,14,-9.4,-12.8,1039.9,330,2.6,0,0.0,-999.9
2017,1,7,15,-6.7,-11.7,1040.9,360,1.5,2,0.0,-999.9
2017,1,7,16,-4.4,-11.1,1042.1,10,3.1,0,0.0,-999.9
2017,1,7,17,-2.2,-11.1,1042.6,330,2.1,0,0.0,-999.9
2017,1,7,18,-0.6,-10.6,1042.1,340,2.6,0,0.0,-999.9
2017,1,7,19,0.0,-10.0,1041.0,-9999,2.1,2,0.0,-999.9
2017,1,7,20,2.2,-10.6,1040.4,-9999,1.5,2,0.0,-999.9
2017,1,7,21,3.3,-11.1,1039.7,-9999,2.6,2,0.0,-999.9
2017,1,7,22,3.9,-11.1,1039.7,20,2.6,2,0.0,-999.9
2017,1,7,23,3.9,-11.1,1040.0,10,1.5,4,0.0,-999.9
2017,1,8,0,1.7,-10.6,1040.1,100,2.1,2,0.0,-999.9
2017,1,8,1,0.0,-10.6,1040.7,110,1.5,0,0.0,-999.9
2017,1,8,2,-0.6,-9.4,1040.6,120,2.6,2,0.0,-999.9
2017,1,8,3,-1.1,-10.0,1040.5,90,2.1,0,0.0,-999.9
2017,1,8,4,-0.6,-10.6,1041.0,210,2.6,2,0.0,-999.9
2017,1,8,5,-3.9,-9.4,1040.9,200,2.6,2,0.0,-999.9
2017,1,8,6,-3.3,-9.4,1040.5,190,2.1,0,0.0,-999.9
2017,1,8,7,-2.8,-9.4,1040.1,190,2.1,0,0.0,-999.9
2017,1,8,8,-3.3,-8.9,1039.8,150,1.5,0,0.0,-999.9
2017,1,8,9,-3.3,-8.9,1039.2,200,1.5,0,0.0,-999.9
2017,1,8,10,-5.0,-9.4,1039.2,0,0.0,0,0.0,-999.9
2017,1,8,11,-5.6,-10.0,1038.5,200,3.6,0,0.0,-999.9
2017,1,8,12,-5.6,-10.0,1038.2,170,2.1,0,0.0,-999.9
2017,1,8,13,-5.6,-10.6,1037.9,190,4.6,0,0.0,-999.9
2017,1,8,14,-4.4,-10.0,1038.8,140,1.5,2,0.0,-999.9
2017,1,8,15,-2.2,-7.2,1039.0,110,2.1,2,0.0,-999.9
2017,1,8,16,1.7,-8.3,1039.2,160,3.6,2,0.0,-999.9
2017,1,8,17,4.4,-10.6,1038.9,180,5.1,2,0.0,-999.9
2017,1,8,18,5.6,-10.6,1037.3,180,5.7,2,0.0,-999.9
2017,1,8,19,7.2,-11.7,1034.9,180,8.2,4,0.0,-999.9
2017,1,8,20,8.9,-12.2,1032.8,180,8.8,2,0.0,-999.9
2017,1,8,21,9.4,-13.3,1031.3,180,8.8,2,0.0,-999.9
2017,1,8,22,9.4,-13.9,1031.0,180,8.2,2,0.0,-999.9
2017,1,8,23,8.3,-12.8,1030.5,180,9.8,2,0.0,-999.9
2017,1,9,0,7.2,-11.7,1031.1,160,5.1,6,0.0,-999.9
2017,1,9,1,6.7,-11.1,1030.8,170,5.7,-9999,0.0,-999.9
2017,1,9,2,5.6,-9.4,1031.8,160,5.1,2,0.0,-999.9
2017,1,9,3,5.0,-8.3,1031.7,160,5.1,0,0.0,-999.9
2017,1,9,4,5.0,-8.3,1031.1,160,5.1,0,0.0,-999.9
2017,1,9,5,2.8,-6.7,1031.0,140,3.1,0,0.0,-999.9
2017,1,9,6,2.8,-5.0,1030.5,150,3.1,0,0.0,-999.9
2017,1,9,7,2.8,-3.3,1030.0,160,4.1,0,0.0,-999.9
2017,1,9,8,3.9,-1.7,1029.7,170,5.1,0,0.0,-999.9
2017,1,9,9,3.9,-1.1,1028.8,160,4.6,0,0.0,-999.9
2017,1,9,10,2.8,-0.6,1028.3,150,4.6,0,0.0,-999.9
2017,1,9,11,3.3,0.0,1027.3,160,6.7,0,0.0,-999.9
2017,1,9,12,2.2,0.0,1027.0,170,4.1,0,0.0,-999.9
2017,1,9,13,3.3,1.1,1027.2,170,4.6,2,0.0,-999.9
2017,1,9,14,3.3,1.7,1026.8,160,3.6,2,0.0,-999.9
2017,1,9,15,6.7,3.9,1026.4,170,6.2,4,0.0,-999.9
2017,1,9,16,10.0,5.0,1026.6,180,8.2,2,0.0,-999.9
2017,1,9,17,12.8,6.1,1025.7,190,8.8,2,0.0,-999.9
2017,1,9,18,15.6,7.2,1023.9,180,10.8,2,0.0,-999.9
2017,1,9,19,17.2,8.3,1021.7,200,13.4,-9999,0.0,-999.9
2017,1,9,20,18.3,8.3,1019.3,170,10.8,-9999,0.0,-999.9
2017,1,9,21,19.4,8.3,1018.5,190,13.4,6,0.0,-999.9
2017,1,9,22,20.0,9.4,1018.2,190,12.9,-9999,0.0,-999.9
2017,1,9,23,20.0,9.4,1017.5,170,10.8,-9999,0.0,-999.9
2017,1,10,0,18.3,10.0,1017.4,180,8.8,6,0.0,-999.9
2017,1,10,1,18.3,10.0,1016.9,180,9.3,-9999,0.0,-999.9
2017,1,10,2,17.2,10.0,1016.6,180,7.2,-9999,0.0,-999.9
2017,1,10,3,17.2,10.6,1015.9,190,9.8,6,0.0,-999.9
2017,1,10,4,17.2,10.6,1015.4,180,9.8,-9999,0.0,-999.9
2017,1,10,5,17.2,10.6,1014.9,190,12.4,-9999,0.0,-999.9
2017,1,10,6,16.1,11.1,1013.8,180,9.3,6,0.0,-999.9
2017,1,10,7,16.1,12.2,1012.9,200,10.3,-9999,0.0,-999.9
2017,1,10,8,16.1,12.2,1012.6,190,9.8,-9999,0.0,-999.9
2017,1,10,9,16.1,12.8,1011.9,190,10.8,6,0.0,-999.9
2017,1,10,10,16.1,12.8,1010.9,190,12.4,-9999,0.0,-999.9
2017,1,10,11,16.1,13.3,1010.4,190,10.3,-9999,0.0,-999.9
2017,1,10,12,15.6,12.8,1011.1,180,6.2,6,0.0,-999.9
2017,1,10,13,15.0,12.8,1012.0,190,6.2,-9999,0.0,-999.9
2017,1,10,14,16.1,13.3,1013.5,200,6.7,-9999,0.0,-999.9
2017,1,10,15,16.7,13.3,1014.2,210,8.2,8,0.0,-999.9
2017,1,10,16,18.9,13.3,1014.7,200,10.3,-9999,0.0,-999.9
2017,1,10,17,21.1,12.2,1014.2,210,11.3,-9999,0.0,-999.9
2017,1,10,18,23.3,11.1,1014.4,230,7.7,6,0.0,-999.9
2017,1,10,19,25.0,9.4,1013.2,210,7.7,-9999,0.0,-999.9
2017,1,10,20,25.6,7.8,1012.8,230,6.2,-9999,0.0,-999.9
2017,1,10,21,25.6,3.3,1012.6,230,4.6,8,0.0,-999.9
2017,1,10,22,26.1,2.8,1012.9,280,2.6,-9999,0.0,-999.9
2017,1,10,23,24.4,2.2,1013.2,0,0.0,-9999,0.0,-999.9
2017,1,11,0,20.0,1.7,1013.5,350,2.1,6,0.0,-999.9
2017,1,11,1,16.7,3.3,1013.7,0,0.0,-9999,0.0,-999.9
2017,1,11,2,18.9,1.7,1014.0,340,2.1,-9999,0.0,-999.9
2017,1,11,3,14.4,3.9,1014.2,180,2.1,6,0.0,-999.9
2017,1,11,4,17.8,3.9,1013.8,190,2.6,-9999,0.0,-999.9
2017,1,11,5,15.6,8.9,1013.7,210,3.6,4,0.0,-999.9
2017,1,11,6,15.6,10.0,1013.7,190,1.5,4,0.0,-999.9
2017,1,11,7,15.0,11.1,1012.7,190,6.2,2,0.0,-999.9
2017,1,11,8,17.2,14.4,1012.4,190,7.7,0,0.0,-999.9
2017,1,11,9,16.7,14.4,1011.7,180,8.2,0,0.0,-999.9
2017,1,11,10,16.7,14.4,1011.6,190,8.2,-9999,0.0,-999.9
2017,1,11,11,16.7,14.4,1011.1,180,7.7,-9999,0.0,-999.9
2017,1,11,12,16.7,14.4,1010.9,180,9.3,4,0.0,-999.9
2017,1,11,13,16.7,14.4,1010.8,180,8.2,-9999,0.0,-999.9
2017,1,11,14,16.7,14.4,1011.1,180,7.7,-9999,0.0,-999.9
2017,1,11,15,18.3,14.4,1011.8,190,11.8,6,0.0,-999.9
2017,1,11,16,19.4,14.4,1012.2,190,12.4,-9999,0.0,-999.9
2017,1,11,17,21.7,15.0,1012.1,200,12.9,-9999,0.0,-999.9
2017,1,11,18,23.3,15.0,1011.3,200,10.3,6,0.0,-999.9
2017,1,11,19,25.0,15.0,1009.6,190,11.8,4,0.0,-999.9
2017,1,11,20,25.6,15.0,1008.7,170,9.3,4,0.0,-999.9
2017,1,11,21,26.7,13.3,1008.1,190,12.9,6,0.0,-999.9
2017,1,11,22,25.6,14.4,1008.3,170,9.3,-9999,0.0,-999.9
2017,1,11,23,25.0,15.0,1008.6,180,9.8,4,0.0,-999.9
2017,1,12,0,23.3,15.0,1008.2,180,10.8,4,0.0,-999.9
2017,1,12,1,22.8,15.0,1008.6,180,6.7,2,0.0,-999.9
2017,1,12,2,22.2,15.0,1009.5,180,8.2,2,0.0,-999.9
2017,1,12,3,21.7,15.0,1009.5,180,8.2,0,0.0,-999.9
2017,1,12,4,21.1,15.0,1010.2,190,10.3,0,0.0,-999.9
2017,1,12,5,20.6,15.6,1010.7,190,10.3,2,0.0,-999.9
2017,1,12,6,20.6,16.7,1011.1,190,8.2,2,0.0,-999.9
2017,1,12,7,20.6,17.2,1011.2,190,10.3,-9999,0.0,-999.9
2017,1,12,8,20.6,17.2,1011.9,190,8.2,-9999,0.0,-999.9
2017,1,12,9,21.1,16.7,1011.7,200,10.8,6,0.0,-999.9
2017,1,12,10,21.1,16.7,1012.3,190,7.2,-9999,0.0,-999.9
2017,1,12,11,20.6,17.2,1012.5,200,7.2,-9999,0.0,-999.9
2017,1,12,12,20.0,16.7,1013.2,200,6.2,4,0.0,-999.9
2017,1,12,13,18.3,16.1,1014.2,190,4.1,4,0.0,-999.9
2017,1,12,14,17.8,16.1,1015.2,190,3.1,4,0.0,-999.9
2017,1,12,15,20.6,17.2,1016.5,180,2.6,4,0.0,-999.9
2017,1,12,16,22.8,16.7,1017.8,200,5.1,4,0.0,-999.9
2017,1,12,17,23.3,16.7,1018.4,200,6.2,-9999,0.0,-999.9
2017,1,12,18,23.9,15.6,1018.1,230,5.1,8,0.0,-999.9
2017,1,12,19,24.4,15.6,1017.2,200,5.7,-9999,0.0,-999.9
2017,1,12,20,25.0,15.6,1017.0,220,3.1,-9999,0.0,-999.9
2017,1,12,21,18.9,8.3,1017.7,360,6.2,6,0.0,-999.9
2017,1,12,22,17.8,6.7,1018.4,350,6.7,-9999,0.0,-999.9
2017,1,12,23,16.1,5.6,1019.2,10,6.7,-9999,0.0,-999.9
2017,1,13,0,13.3,5.0,1020.1,20,6.7,6,0.0,-999.9
2017,1,13,1,11.1,4.4,1021.0,20,8.2,4,0.0,-999.9
2017,1,13,2,9.4,2.8,1021.9,10,7.2,4,0.0,-999.9
2017,1,13,3,8.3,1.7,1022.3,10,5.1,4,0.0,-999.9
2017,1,13,4,7.8,1.1,1022.8,10,4.6,-9999,0.0,-999.9
2017,1,13,5,8.3,1.7,1023.1,10,6.2,-9999,0.0,-999.9
2017,1,13,6,7.8,1.7,1023.1,20,5.7,6,0.0,-999.9
2017,1,13,7,8.9,2.2,1023.4,10,4.1,-9999,0.0,-999.9
2017,1,13,8,9.4,2.8,1023.7,10,3.6,-9999,0.0,-999.9
2017,1,13,9,9.4,2.8,1024.2,360,4.1,6,0.0,-999.9
2017,1,13,10,9.4,2.2,1024.6,10,4.6,-9999,0.0,-999.9
2017,1,13,11,9.4,2.8,1025.1,350,4.1,-9999,-0.1,-999.9
2017,1,13,12,9.4,2.8,1025.8,350,4.1,8,-0.1,-0.1
2017,1,13,13,9.4,2.2,1026.2,360,4.6,-9999,0.0,-999.9
2017,1,13,14,9.4,2.2,1027.0,20,4.1,-9999,0.0,-999.9
2017,1,13,15,9.4,2.8,1027.8,10,5.1,8,0.0,-999.9
2017,1,13,16,9.4,2.8,1028.7,360,4.6,-9999,0.0,-999.9
2017,1,13,17,9.4,3.3,1028.9,360,6.2,-9999,0.0,-999.9
2017,1,13,18,8.3,5.6,1028.9,360,5.1,8,0.3,-999.9
2017,1,13,19,7.8,6.7,1028.1,360,4.6,-9999,1.3,-999.9
2017,1,13,20,7.2,6.1,1027.5,340,5.1,-9999,0.8,-999.9
2017,1,13,21,7.2,6.1,1027.9,350,5.7,8,0.8,-999.9
2017,1,13,22,6.7,6.1,1027.8,360,5.7,-9999,0.8,-999.9
2017,1,13,23,6.7,5.6,1028.5,340,6.2,-9999,1.3,-999.9
2017,1,14,0,6.1,5.0,1028.9,360,5.7,8,0.0,5.0
2017,1,14,1,5.6,4.4,1029.6,340,4.6,-9999,0.0,-999.9
2017,1,14,2,5.0,4.4,1029.6,360,5.7,-9999,0.0,-999.9
2017,1,14,3,5.0,4.4,1029.7,350,4.6,8,0.0,-999.9
2017,1,14,4,5.0,3.9,1029.9,350,5.1,-9999,0.0,-999.9
2017,1,14,5,5.0,3.9,1030.2,340,4.6,-9999,0.0,-999.9
2017,1,14,6,5.0,3.9,1029.8,340,4.1,8,0.0,-999.9
2017,1,14,7,5.0,4.4,1029.6,360,4.1,-9999,0.0,-999.9
2017,1,14,8,5.0,4.4,1029.7,350,4.6,-9999,0.0,-999.9
2017,1,14,9,4.4,4.4,1029.6,340,4.6,8,0.0,-999.9
2017,1,14,10,4.4,4.4,1029.7,340,4.6,-9999,0.0,-999.9
2017,1,14,11,4.4,3.9,1029.3,340,5.1,-9999,0.0,-999.9
2017,1,14,12,3.9,3.9,1029.9,340,5.1,8,-0.1,-0.1
2017,1,14,13,3.9,3.9,1030.1,350,4.6,-9999,-0.1,-999.9
2017,1,14,14,3.9,3.9,1030.1,350,4.6,-9999,-0.1,-999.9
2017,1,14,15,4.4,3.9,1030.6,350,5.1,8,-0.1,-999.9
2017,1,14,16,4.4,4.4,1031.3,350,4.1,-9999,-0.1,-999.9
2017,1,14,17,5.0,5.0,1031.0,360,3.6,-9999,0.0,-999.9
2017,1,14,18,5.6,5.6,1030.0,20,3.6,8,-0.1,-0.1
2017,1,14,19,5.6,5.6,1029.2,350,3.1,-9999,-0.1,-999.9
2017,1,14,20,6.1,6.1,1028.0,360,3.6,-9999,-0.1,-999.9
2017,1,14,21,6.1,6.1,1027.9,360,3.6,8,-0.1,-999.9
2017,1,14,22,6.1,6.1,1027.4,10,3.1,-9999,0.3,-999.9
2017,1,14,23,6.1,6.1,1027.3,350,3.6,-9999,-0.1,-999.9
2017,1,15,0,6.1,6.1,1027.4,360,4.1,8,-0.1,0.3
2017,1,15,1,6.1,6.1,1027.6,360,3.6,-9999,-0.1,-999.9
2017,1,15,2,6.1,6.1,1027.6,350,4.6,-9999,-0.1,-999.9
2017,1,15,3,6.1,6.1,1027.3,10,3.6,8,-0.1,-999.9
